단지ID,단지명,시군구,위도,경도,세대수,준공년월,물건종류,공급면적(평),전용면적(평),계약면적(평),공급면적(m2),전용면적(m2),주택형,면적일련번호,KB매매시세(만원),매매상한가(만원),매매하한가(만원),KB전세시세(만원),월세보증금(만원),월세최저(만원),월세최고(만원),세대수(평형),시세제공여부,전세가율,용적률,건폐율,월간매매변동률,월간전세변동률
21274,강림스위트빌.,마포구,37.592513,126.932518,28,2003.11,01,26.09,22.56,33.26,86.28,74.58,A,202791,0,0,0,0,0,0,0,5,0,,0.0,0.0,,
21274,강림스위트빌.,마포구,37.592513,126.932518,28,2003.11,01,26.36,23.52,33.83,87.17,77.76,D,214349,0,0,0,0,0,0,0,4,0,,0.0,0.0,,
21274,강림스위트빌.,마포구,37.592513,126.932518,28,2003.11,01,26.61,23.74,34.14,87.97,78.48,,20566,32000,37700,29300,0,0,0,0,4,1,,0.0,0.0,,
21274,강림스위트빌.,마포구,37.592513,126.932518,28,2003.11,01,29.94,25.64,29.94,98.99,84.77,,216690,0,0,0,0,0,0,0,4,0,,0.0,0.0,,
21277,강변그린.,동작구,37.5420022,126.9373878,60,2003.07,01,22.99,17.99,22.99,76.03,59.50,,20569,60000,63000,57500,40500,5000,130,138,60,1,67.5,0.0,0.0,0.0,0.0
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,24.29,20.75,27.15,80.31,68.60,,107481,55500,59200,49500,0,0,0,0,1,1,,230.0,38.0,,
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,26.25,22.42,29.34,86.78,74.13,,137747,57900,61800,51800,0,0,0,0,1,1,,230.0,38.0,,
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,28.01,23.92,31.31,92.61,79.10,,159964,0,0,0,0,0,0,0,1,0,,230.0,38.0,,
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,28.89,25.30,30.72,95.53,83.65,A,20571,57200,64800,50800,0,0,0,0,1,1,,230.0,38.0,,
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,29.37,25.70,31.21,97.10,84.97,B,67886,65900,72400,59600,0,0,0,0,12,1,,230.0,38.0,,
21279,광남(380-18),강동구,37.5386651,127.1385807,32,2003.10,01,30.08,25.70,33.63,99.47,84.98,,176039,63900,70900,56400,0,0,0,0,16,1,,230.0,38.0,,
21283,청원,강서구,37.5266233,126.8586866,17,2002.05,02,16.98,15.02,21.56,56.16,49.68,,67889,32700,35600,30600,0,0,0,0,1,1,,288.0,52.0,,
21283,청원,강서구,37.5266233,126.8586866,17,2002.05,02,20.43,18.07,25.93,67.55,59.76,,107484,34200,40600,30900,0,0,0,0,1,1,,288.0,52.0,,
21283,청원,강서구,37.5266233,126.8586866,17,2002.05,02,22.64,20.03,28.74,74.87,66.24,,137749,41000,45900,36500,0,0,0,0,3,1,,288.0,52.0,,
21283,청원,강서구,37.5266233,126.8586866,17,2002.05,02,23.54,20.82,29.88,77.82,68.84,,159966,0,0,0,0,0,0,0,1,0,,288.0,52.0,,
21283,청원,강서구,37.5266233,126.8586866,17,2002.05,02,25.11,22.21,31.87,83.03,73.44,,20575,0,0,0,0,0,0,0,11,0,,288.0,52.0,,
21285,구암,마포구,37.5914983,126.9131698,27,2004.02,01,25.29,21.60,33.45,83.63,71.41,,107486,50800,54500,47600,0,0,0,0,1,1,,246.0,30.0,,
21285,구암,마포구,37.5914983,126.9131698,27,2004.02,01,29.99,25.64,39.67,99.16,84.79,,137750,0,0,0,0,0,0,0,1,0,,246.0,30.0,,
21285,구암,마포구,37.5914983,126.9131698,27,2004.02,01,31.41,26.86,41.54,103.86,88.81,,20577,0,0,0,0,0,0,0,15,0,,246.0,30.0,,
21285,구암,마포구,37.5914983,126.9131698,27,2004.02,01,39.10,33.43,51.71,129.26,110.52,,67891,73800,77600,68800,0,0,0,0,9,1,,246.0,30.0,,
21285,구암,마포구,37.5914983,126.9131698,27,2004.02,01,42.78,36.57,56.57,141.43,120.92,,187818,79500,83300,70100,0,0,0,0,1,1,,246.0,30.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,17.63,15.83,17.63,58.29,52.34,,20579,71300,78500,65900,0,0,0,0,1,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,19.15,17.20,19.15,63.33,56.86,,67893,67200,79100,54300,0,0,0,0,1,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,23.65,21.23,23.65,78.19,70.21,,107488,81800,85700,76100,0,0,0,0,1,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,24.78,22.25,24.78,81.93,73.57,A,137752,79500,83300,77200,0,0,0,0,1,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,25.45,22.85,25.45,84.16,75.56,B,159969,80300,84200,77900,0,0,0,0,3,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,25.77,23.14,25.77,85.22,76.52,A,176043,81200,86200,77700,0,0,0,0,6,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,26.06,23.46,26.06,86.16,77.56,B,187820,81400,84600,79600,0,0,0,0,1,1,,296.0,53.0,,
21287,그레이스,동작구,37.5480148,126.912944,18,2003.04,01,26.13,23.46,26.13,86.39,77.57,C,196357,79700,82300,75500,0,0,0,0,4,1,,296.0,53.0,,
21288,자선메르시안(115-27),마포구,37.5986873,126.9199052,10,2002.11,02,19.30,16.64,19.30,63.83,55.01,,20580,0,0,0,0,0,0,0,5,0,,366.0,59.0,,
21288,자선메르시안(115-27),마포구,37.5986873,126.9199052,10,2002.11,02,19.73,17.00,19.73,65.24,56.23,,67894,0,0,0,0,0,0,0,5,0,,366.0,59.0,,
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,18.99,14.39,19.05,62.79,47.60,,2011,31500,33000,29000,14250,2000,50,55,150,1,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,22.32,17.17,22.40,73.81,56.78,,51301,40000,41500,37000,18000,3000,65,70,180,1,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,23.41,16.48,23.48,77.39,54.50,,153829,0,0,0,0,0,0,0,5,0,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,23.57,18.21,23.65,77.92,60.20,,94884,41000,42750,38000,18350,3000,65,70,50,1,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,28.27,22.04,28.37,93.47,72.88,A,1692212,0,0,0,0,0,0,0,6,0,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,28.30,22.07,28.39,93.57,72.97,B,128869,57500,60000,56000,26000,5000,80,88,70,1,45.0,137.0,28.0,-1.23,0.0
2129,신안파크,강서구,37.5235177,126.8295023,485,1987.12,01,28.30,22.07,28.40,93.57,72.98,C,1692213,0,0,0,0,0,0,0,24,0,45.0,137.0,28.0,-1.23,0.0
21292,그린트리,강동구,37.5562131,127.0852744,18,2004.02,01,29.20,25.50,35.02,96.54,84.30,A,20584,0,0,0,0,0,0,0,7,0,,249.0,43.0,,
21292,그린트리,강동구,37.5562131,127.0852744,18,2004.02,01,29.27,25.56,35.10,96.78,84.51,B,67898,64700,67400,58100,0,0,0,0,5,1,,249.0,43.0,,
21292,그린트리,강동구,37.5562131,127.0852744,18,2004.02,01,29.39,25.67,35.25,97.19,84.87,C,137756,0,0,0,0,0,0,0,5,0,,249.0,43.0,,
21292,그린트리,강동구,37.5562131,127.0852744,18,2004.02,01,48.96,42.74,58.71,161.87,141.30,,107492,99400,117700,84600,0,0,0,0,1,1,,249.0,43.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,18.14,15.95,18.14,60.00,52.75,,20586,61000,65000,58000,0,0,0,0,1,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,20.49,18.11,20.49,67.74,59.90,,67900,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,22.90,20.13,22.90,75.72,66.57,,159973,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,24.30,21.36,24.30,80.35,70.64,,176046,0,0,0,0,0,0,0,1,0,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,27.28,24.12,27.28,90.21,79.76,,187823,76500,82200,70800,0,0,0,0,1,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,27.49,24.31,27.49,90.90,80.37,B,137757,0,0,0,0,0,0,0,5,0,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,27.62,24.28,27.62,91.32,80.28,A,107494,73000,75300,69700,0,0,0,0,1,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,27.80,24.43,27.80,91.91,80.79,C,202796,73600,76000,70400,0,0,0,0,1,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,27.85,24.63,27.85,92.09,81.43,D,207684,79000,82500,75000,0,0,0,0,6,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,28.00,24.76,28.00,92.58,81.86,E,211423,0,0,0,0,0,0,0,5,0,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,28.38,24.95,28.38,93.82,82.48,F,214352,85200,87100,83100,0,0,0,0,3,1,,0.0,0.0,,
21294,로얄훼미리,서대문구,37.5645753,126.9632297,30,2004.02,01,28.66,25.20,28.66,94.77,83.31,,196360,0,0,0,0,0,0,0,4,0,,0.0,0.0,,
213,동아(초원동아),강동구,37.5331943,127.1458171,170,1997.12,01,25.84,18.03,30.54,85.44,59.63,,209,75000,80000,70500,45000,10000,110,130,64,1,61.4,279.0,28.0,0.0,0.0
213,동아(초원동아),강동구,37.5331943,127.1458171,170,1997.12,01,27.60,19.26,32.62,91.25,63.68,,49553,84000,86000,81000,47000,10000,115,135,6,1,61.4,279.0,28.0,0.0,0.0
213,동아(초원동아),강동구,37.5331943,127.1458171,170,1997.12,01,32.77,25.51,39.43,108.36,84.34,,93488,110000,117500,102500,67500,10000,175,210,100,1,61.4,279.0,28.0,0.0,0.0
2130,우정,강서구,37.5221199,126.8302934,110,1988.12,01,22.63,17.27,22.63,74.82,57.11,,2012,32000,33000,31000,13500,0,0,0,30,1,49.4,147.0,29.0,0.0,0.0
2130,우정,강서구,37.5221199,126.8302934,110,1988.12,01,24.57,18.82,24.57,81.25,62.24,,51302,36000,38000,34000,17800,3000,50,55,55,1,49.4,147.0,29.0,0.0,0.0
2130,우정,강서구,37.5221199,126.8302934,110,1988.12,01,25.39,19.97,25.39,83.95,66.02,,153830,36000,38000,34000,17800,3000,50,55,5,1,49.4,147.0,29.0,0.0,0.0
2130,우정,강서구,37.5221199,126.8302934,110,1988.12,01,27.33,21.19,27.33,90.38,70.07,,94885,41000,41500,40000,18700,0,0,0,15,1,49.4,147.0,29.0,0.0,0.0
2130,우정,강서구,37.5221199,126.8302934,110,1988.12,01,28.49,22.55,28.49,94.20,74.57,,128870,42500,43000,42000,19300,0,0,0,5,1,49.4,147.0,29.0,0.0,0.0
21301,길동쎈스빌,강동구,37.5405838,127.1459478,19,2004.03,02,29.99,25.50,36.16,99.17,84.32,A,67907,60800,68200,53200,0,0,0,0,4,1,,297.0,53.0,,
