구,동,아파트명,세대수,준공년월,공급면적(㎡),전용면적(㎡),공급면적(평),KB매매시세(만원),KB매매시세,매매상한가(만원),매매하한가(만원),도로명주소,단지ID
동작구,사당동,롯데캐슬(1차),444,2003.10,121.55,105.71,36.76,142500,"14억 2,500만 원",146500,134500,서울특별시 동작구 사당로27길 190,12594
동작구,사당동,롯데캐슬(1차),444,2003.10,135.31,117.68,40.93,152500,"15억 2,500만 원",158000,145000,서울특별시 동작구 사당로27길 190,12594
동작구,사당동,롯데캐슬(1차),444,2003.10,178.91,155.60,54.12,154500,"15억 4,500만 원",162500,148000,서울특별시 동작구 사당로27길 190,12594
동작구,사당동,사당롯데캐슬,223,2004.09,135.60,114.36,41.02,145000,"14억 5,000만 원",152500,137500,서울특별시 동작구 사당로27길 181,12595
동작구,사당동,사당롯데캐슬골든포레,959,2021.07,113.86,84.98,34.44,146000,"14억 6,000만 원",151500,137500,서울특별시 동작구 사당로 90,35389
동작구,사당동,사당롯데캐슬골든포레,959,2021.07,83.56,59.99,25.27,148500,"14억 8,500만 원",153000,140000,서울특별시 동작구 사당로 90,35389
동작구,사당동,사당롯데캐슬골든포레,959,2021.07,84.46,59.97,25.55,148500,"14억 8,500만 원",153000,140000,서울특별시 동작구 사당로 90,35389
동작구,사당동,사당롯데캐슬골든포레,959,2021.07,84.88,59.85,25.67,148500,"14억 8,500만 원",153000,140000,서울특별시 동작구 사당로 90,35389
동작구,사당동,사당우성(2단지),1080,1993.12,76.91,59.89,23.26,151000,"15억 1,000만 원",158000,143000,서울특별시 동작구 동작대로29길 91,1320
동작구,사당동,사당우성(2단지),1080,1993.12,77.13,59.89,23.33,151000,"15억 1,000만 원",158000,143000,서울특별시 동작구 동작대로29길 91,1320
동작구,사당동,사당우성(3단지),855,1993.12,76.51,59.89,23.14,150000,15억,155000,142000,서울특별시 동작구 동작대로29길 115,1326
동작구,사당동,신동아(4차),912,1993.12,76.96,59.89,23.28,147000,"14억 7,000만 원",156500,137500,서울특별시 동작구 동작대로29길 110,1321
동작구,사당동,신동아(5차),223,1998.11,109.29,84.66,33.06,146000,"14억 6,000만 원",149500,138500,서울특별시 동작구 동작대로29길 118,1325
동작구,사당동,신동아(5차),223,1998.11,144.79,114.68,43.79,153500,"15억 3,500만 원",156500,143500,서울특별시 동작구 동작대로29길 118,1325
동작구,사당동,이수푸르지오더프레티움,514,2021.06,69.69,51.96,21.08,140000,14억,145000,135000,서울특별시 동작구 동작대로39길 39,46722
동작구,상도동,IPARK상도동(현대),400,2004.04,107.15,84.96,32.41,150500,15억 500만 원,157500,144500,서울특별시 동작구 장승배기로 26,12526
동작구,상도동,IPARK상도동(현대),400,2004.04,140.04,114.83,42.36,154000,"15억 4,000만 원",160500,149000,서울특별시 동작구 장승배기로 26,12526
동작구,상도동,건영(상도),1376,1997.09,109.02,84.94,32.97,146500,"14억 6,500만 원",150000,141000,서울특별시 동작구 만양로 26,22260
동작구,상도동,건영(상도),1376,1997.09,141.84,114.96,42.90,155000,"15억 5,000만 원",160000,151000,서울특별시 동작구 만양로 26,22260
동작구,상도동,래미안상도2차,431,2003.10,133.34,114.73,40.33,140000,14억,145000,130000,서울특별시 동작구 상도로55길 47,12553
동작구,상도동,래미안상도3차,1656,2004.12,76.80,59.97,23.23,146000,"14억 6,000만 원",151000,136000,서울특별시 동작구 상도로53길 8,13066
동작구,상도동,래미안상도3차,1656,2004.12,106.45,84.96,32.20,160000,16억,168500,153000,서울특별시 동작구 상도로53길 8,13066
동작구,상도동,브라운스톤상도,415,2007.12,76.76,59.91,23.21,148500,"14억 8,500만 원",151000,141000,서울특별시 동작구 상도로31길 19,15284
동작구,상도동,브라운스톤상도,415,2007.12,77.92,59.94,23.57,148500,"14억 8,500만 원",151000,141000,서울특별시 동작구 상도로31길 19,15284
동작구,상도동,브라운스톤상도,415,2007.12,106.15,84.99,32.11,157000,"15억 7,000만 원",160500,150000,서울특별시 동작구 상도로31길 19,15284
동작구,상도동,브라운스톤상도,415,2007.12,106.41,84.91,32.18,157000,"15억 7,000만 원",160500,150000,서울특별시 동작구 상도로31길 19,15284
동작구,상도동,브라운스톤상도,415,2007.12,107.27,84.84,32.44,157000,"15억 7,000만 원",160500,150000,서울특별시 동작구 상도로31길 19,15284
동작구,상도동,상도2차두산위브트레지움,582,2016.01,83.43,59.78,25.24,144000,"14억 4,000만 원",150000,137500,서울특별시 동작구 상도로30길 40,31482
동작구,상도동,상도동대우유로카운티,78,2003.10,166.15,142.12,50.26,147000,"14억 7,000만 원",155000,142000,서울특별시 동작구 양녕로 287,13187
동작구,상도동,상도동대우유로카운티,78,2003.10,174.00,149.04,52.63,153000,"15억 3,000만 원",160000,147000,서울특별시 동작구 양녕로 287,13187
동작구,상도동,상도동동원베네스트,162,2008.10,108.34,84.82,32.77,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동동원베네스트,162,2008.10,108.37,84.97,32.78,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동동원베네스트,162,2008.10,108.54,84.97,32.83,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동동원베네스트,162,2008.10,108.73,84.95,32.89,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동동원베네스트,162,2008.10,109.14,84.95,33.01,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동동원베네스트,162,2008.10,109.53,84.95,33.13,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 상도로34길 42,15896
동작구,상도동,상도동삼성래미안1차,517,2004.12,113.26,84.95,34.26,147500,"14억 7,500만 원",152250,142500,서울특별시 동작구 등용로 37,1302
동작구,상도동,상도동삼성래미안1차,517,2004.12,113.93,84.95,34.46,147500,"14억 7,500만 원",152250,142500,서울특별시 동작구 등용로 37,1302
동작구,상도동,상도동삼성래미안1차,517,2004.12,120.46,84.95,36.44,147500,"14억 7,500만 원",152250,142500,서울특별시 동작구 등용로 37,1302
동작구,상도동,상도동삼성래미안1차,517,2004.12,146.79,114.17,44.40,153500,"15억 3,500만 원",161000,148500,서울특별시 동작구 등용로 37,1302
동작구,상도동,상도동중앙하이츠빌,544,2003.10,106.03,84.98,32.07,140000,14억,145000,130000,서울특별시 동작구 상도로 320,12554
동작구,상도동,상도동중앙하이츠빌,544,2003.10,106.25,84.97,32.14,140000,14억,145000,130000,서울특별시 동작구 상도로 320,12554
동작구,상도동,상도동중앙하이츠빌,544,2003.10,108.59,84.99,32.84,140000,14억,145000,130000,서울특별시 동작구 상도로 320,12554
동작구,상도동,상도동중앙하이츠빌,544,2003.10,148.08,123.92,44.79,148000,"14억 8,000만 원",156000,140000,서울특별시 동작구 상도로 320,12554
동작구,상도동,상도동중앙하이츠빌,544,2003.10,151.86,123.60,45.93,148000,"14억 8,000만 원",156000,140000,서울특별시 동작구 상도로 320,12554
동작구,상도동,상도푸르지오클라베뉴,771,2024.04,101.10,74.99,30.58,146500,"14억 6,500만 원",150000,142500,서울특별시 동작구 성대로 164,1047458
동작구,상도동,상도푸르지오클라베뉴,771,2024.04,113.64,84.62,34.37,155000,"15억 5,000만 원",159250,151000,서울특별시 동작구 성대로 164,1047458
동작구,상도동,상도푸르지오클라베뉴,771,2024.04,114.11,84.47,34.51,155000,"15억 5,000만 원",159250,151000,서울특별시 동작구 성대로 164,1047458
동작구,상도동,상도푸르지오클라베뉴,771,2024.04,114.27,84.91,34.56,155000,"15억 5,000만 원",159250,151000,서울특별시 동작구 성대로 164,1047458
동작구,상도동,힐스테이트상도프레스티지,882,2013.08,82.35,59.92,24.91,143500,"14억 3,500만 원",149000,134500,서울특별시 동작구 상도로 346-2,20692
동작구,신대방동,롯데타워,90,1996.06,230.42,172.51,69.70,140500,14억 500만 원,143500,136000,서울특별시 동작구 보라매로5길 51,1269
동작구,신대방동,보라매e편한세상,386,2010.07,154.88,128.86,46.85,145000,"14억 5,000만 원",150000,137500,서울특별시 동작구 보라매로 70,22314
동작구,신대방동,보라매e편한세상,386,2010.07,166.63,133.30,50.40,153500,"15억 3,500만 원",158500,146500,서울특별시 동작구 보라매로 70,22314
동작구,신대방동,보라매나산스위트,99,1996.04,265.80,218.61,80.40,153000,"15억 3,000만 원",158000,148000,서울특별시 동작구 보라매로5가길 24,1271
동작구,신대방동,보라매나산스위트,99,1996.04,266.89,219.51,80.73,153000,"15억 3,000만 원",158000,148000,서울특별시 동작구 보라매로5가길 24,1271
동작구,신대방동,보라매삼성쉐르빌,246,2003.01,156.96,120.59,47.48,146000,"14억 6,000만 원",150000,140000,서울특별시 동작구 보라매로5길 43,1279
동작구,신대방동,보라매자이더포레스트,959,2021.10,83.61,59.33,25.29,156500,"15억 6,500만 원",161000,151000,서울특별시 동작구 여의대방로22길 121,43876
동작구,신대방동,보라매자이더포레스트,959,2021.10,84.13,59.93,25.44,156500,"15억 6,500만 원",161000,151000,서울특별시 동작구 여의대방로22길 121,43876
동작구,신대방동,보라매자이더포레스트,959,2021.10,84.97,59.94,25.70,156500,"15억 6,500만 원",161000,151000,서울특별시 동작구 여의대방로22길 121,43876
동작구,신대방동,보라매자이더포레스트,959,2021.10,85.20,59.88,25.77,156500,"15억 6,500만 원",161000,151000,서울특별시 동작구 여의대방로22길 121,43876
동작구,신대방동,보라매자이더포레스트,959,2021.10,85.25,59.92,25.79,156500,"15억 6,500만 원",161000,151000,서울특별시 동작구 여의대방로22길 121,43876
동작구,신대방동,숲속마을신동아파밀리에,105,2005.06,155.92,128.57,47.16,141000,"14억 1,000만 원",146000,133500,서울특별시 동작구 여의대방로10길 100,13495
동작구,신대방동,우성(1차),1335,1988.09,136.83,126.16,41.39,157000,"15억 7,000만 원",166000,146000,서울특별시 동작구 여의대방로 22,1265
동작구,신대방동,우성(1차),1335,1988.09,147.77,127.02,44.70,157000,"15억 7,000만 원",166000,146000,서울특별시 동작구 여의대방로 22,1265
동작구,신대방동,한성,272,1995.02,157.84,130.13,47.74,140000,14억,145000,135000,서울특별시 동작구 여의대방로10길 13,1266
동작구,흑석동,명수대현대,660,1988.08,77.69,62.96,23.50,158500,"15억 8,500만 원",165000,151500,서울특별시 동작구 현충로 119,1313
동작구,흑석동,이랜드해가든,154,2010.12,136.82,107.23,41.38,144000,"14억 4,000만 원",154000,137500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,이랜드해가든,154,2010.12,137.09,107.45,41.46,144000,"14억 4,000만 원",154000,137500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,이랜드해가든,154,2010.12,143.13,112.18,43.29,145000,"14억 5,000만 원",156500,138500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,이랜드해가든,154,2010.12,143.67,112.60,43.45,145000,"14억 5,000만 원",156500,138500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,이랜드해가든,154,2010.12,145.73,114.22,44.08,145000,"14억 5,000만 원",156500,138500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,이랜드해가든,154,2010.12,146.02,114.44,44.17,145000,"14억 5,000만 원",156500,138500,서울특별시 동작구 서달로 150,23081
동작구,흑석동,흑석동양,423,2003.11,109.28,84.98,33.05,146500,"14억 6,500만 원",151500,138000,서울특별시 동작구 서달로1길 17,12226
동작구,흑석동,흑석동양,423,2003.11,109.29,84.99,33.06,146500,"14억 6,500만 원",151500,138000,서울특별시 동작구 서달로1길 17,12226
동작구,흑석동,흑석한강푸르지오,863,2012.08,77.87,59.84,23.55,155000,"15억 5,000만 원",162500,145000,서울특별시 동작구 흑석한강로 27,23097
마포구,공덕동,마포공덕파크팰리스II,50,2005.09,150.23,119.07,45.44,142500,"14억 2,500만 원",147500,137500,서울특별시 마포구 마포대로 143,13866
마포구,공덕동,마포공덕파크팰리스II,50,2005.09,158.14,125.33,47.83,145000,"14억 5,000만 원",150000,140000,서울특별시 마포구 마포대로 143,13866
마포구,공덕동,마포공덕파크팰리스II,50,2005.09,178.48,141.46,53.98,154000,"15억 4,000만 원",162500,150000,서울특별시 마포구 마포대로 143,13866
마포구,공덕동,현대(공덕),183,1989.08,102.00,84.61,30.85,149500,"14억 9,500만 원",157500,145000,서울특별시 마포구 마포대로11길 73,1344
마포구,공덕동,현대(공덕),183,1989.08,102.23,84.79,30.92,149500,"14억 9,500만 원",157500,145000,서울특별시 마포구 마포대로11길 73,1344
마포구,공덕동,현대(공덕),183,1989.08,102.83,84.69,31.10,149500,"14억 9,500만 원",157500,145000,서울특별시 마포구 마포대로11길 73,1344
마포구,공덕동,현대(마포),480,1988.05,78.84,59.95,23.84,145000,"14억 5,000만 원",150000,139000,서울특별시 마포구 마포대로11길 84,1345
마포구,공덕동,현대(마포),480,1988.05,78.88,65.19,23.86,145000,"14억 5,000만 원",150000,139000,서울특별시 마포구 마포대로11길 84,1345
마포구,공덕동,현대(마포),480,1988.05,88.12,72.49,26.65,148000,"14억 8,000만 원",154000,144000,서울특별시 마포구 마포대로11길 84,1345
마포구,대흥동,대흥동세양,126,2000.03,113.49,84.45,34.33,141000,"14억 1,000만 원",146000,136000,서울특별시 마포구 독막로 288,1368
마포구,대흥동,대흥동세양,126,2000.03,113.71,84.60,34.39,141000,"14억 1,000만 원",146000,136000,서울특별시 마포구 독막로 288,1368
마포구,대흥동,대흥동세양,126,2000.03,153.55,114.24,46.44,154000,"15억 4,000만 원",159000,146500,서울특별시 마포구 독막로 288,1368
마포구,대흥동,마포더포레스트,165,2007.04,105.96,84.89,32.05,147500,"14억 7,500만 원",155000,140500,서울특별시 마포구 백범로 82,14863
마포구,대흥동,마포더포레스트,165,2007.04,106.72,84.93,32.28,147500,"14억 7,500만 원",155000,140500,서울특별시 마포구 백범로 82,14863
마포구,대흥동,마포더포레스트,165,2007.04,108.12,84.91,32.70,147500,"14억 7,500만 원",155000,140500,서울특별시 마포구 백범로 82,14863
마포구,도화동,도화3지구우성,1222,1991.03,75.66,54.72,22.88,144000,"14억 4,000만 원",150000,140000,서울특별시 마포구 삼개로 38,1353
마포구,도화동,도화현대(소양),196,1998.09,79.47,59.40,24.03,146000,"14억 6,000만 원",152250,138500,서울특별시 마포구 새창로 52,1358
